Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Left Knee Angle,Right Knee Angle,Label
169.1253026336842,171.49129609791072,29.46813322896174,325.50635708325865,196.6262383394681,189.34094416081214,bhujangasana.mp4
168.90346556310843,171.3270385392153,29.24463747436682,325.57101892305576,196.66860623317484,189.35630844575758,bhujangasana.mp4
168.69160750654325,171.1210987520594,29.16312353931788,325.6481222542258,196.63299958271853,188.4423795147706,bhujangasana.mp4
168.5909266606239,171.02432694118605,29.081828465676523,325.72987219821994,196.61095986432767,188.4609658960999,bhujangasana.mp4
168.41463720777276,170.99944807077057,28.925146408598238,325.8468548426028,196.70819758979115,188.6999329696312,bhujangasana.mp4
168.2752592665033,171.01241930280318,28.847826888151936,325.8646219198353,196.85935758522186,188.8368095984324,bhujangasana.mp4
168.20581973539262,171.0747898380368,28.733620951098793,325.87960905364764,196.83666988210274,188.8919785574583,bhujangasana.mp4
168.23564458434268,171.1778899538931,28.57005618438427,325.88632471382806,196.82028814861027,188.92488657637696,bhujangasana.mp4
168.04226850389892,171.22241039563636,28.294273028519306,325.9219237512409,196.83581697558387,188.97400267300904,bhujangasana.mp4
168.41761755344302,171.3140619057105,28.277003660740355,325.8872225070925,196.94079171003202,189.02934268349384,bhujangasana.mp4
168.58655916922083,171.4650630799046,28.30798477760967,325.8655775780359,196.9498982563553,189.10028384423038,bhujangasana.mp4
169.0760915804302,171.5983352161868,28.41021215858462,325.8301826260007,196.89061338465467,189.13324635515747,bhujangasana.mp4
169.14662787845592,171.74789978009542,28.3608829955605,325.91441874356263,196.87222454073293,189.09567588721487,bhujangasana.mp4
169.3261926967171,171.96897900384263,28.22663657349723,325.86658664315786,196.8635539266697,189.14814942214258,bhujangasana.mp4
169.5149770410364,172.1483582449947,28.13614480769774,325.82093832919463,196.89232822809768,189.18896378696118,bhujangasana.mp4
169.59986070195822,172.2971293449229,27.88781104323696,325.797978946711,196.9668722104658,189.19136764912568,bhujangasana.mp4
169.57709760740872,172.3325559857941,27.79419217273283,325.7787601887894,196.91172372057403,189.3155608485529,bhujangasana.mp4
169.40011542937182,172.31107273488098,27.884393732831324,325.7163460259903,196.92584084901443,189.67937133316912,bhujangasana.mp4
169.1368043028348,172.277685875063,27.909019527789802,325.7014645551588,196.88560947754533,189.88802205329182,bhujangasana.mp4
169.1140729876076,172.34774951426,28.017809887070403,325.6248047106781,196.90982120475962,189.99291696704685,bhujangasana.mp4
168.87828032865858,172.33115129964787,28.053762652021142,325.5504807032459,196.96916159883384,190.13783611946494,bhujangasana.mp4
168.53280625590327,172.25002311471073,28.07443584718813,325.5533722713039,195.5944869535393,189.89513593944417,bhujangasana.mp4
168.2227160061498,172.19637388101978,28.003924386483813,325.52861945831677,194.40274674061695,189.51090929898444,bhujangasana.mp4
167.92912432054487,172.06189594976183,27.980820337570513,325.57144695919067,194.09767802334622,189.46948198678552,bhujangasana.mp4
167.7624828024485,171.82209401998782,28.22896356415975,325.67510021667186,193.95942565710112,189.34348765109334,bhujangasana.mp4
167.70849814982668,171.60811078267295,28.189555457354423,325.75911646073865,193.94020840964222,189.30776149287735,bhujangasana.mp4
167.68053947518038,171.45029431598286,28.206901940798673,325.8739266112732,193.88461979867313,189.31401664441267,bhujangasana.mp4
167.62706284972464,171.357641640434,28.19901083262987,326.0177080540955,193.84216098211158,189.27648830225007,bhujangasana.mp4
167.56208225882,171.10164283498932,28.22999558501332,326.1501833094056,193.68400245165597,188.8839297096711,bhujangasana.mp4
167.5785574873557,170.94722891587313,28.259401907767845,326.2323629564043,193.5638501687558,188.65333801974302,bhujangasana.mp4
167.54833919886764,170.74587514279156,28.28738842641966,326.38283560586785,193.45644925613286,188.46308883208576,bhujangasana.mp4
167.5917726172727,170.62737486461901,28.331320157444132,326.48715276278585,193.4236996223834,188.3729853906833,bhujangasana.mp4
167.57429311538505,170.5980102893605,28.26714109132931,326.5383685654548,193.33186254864057,188.39393396864804,bhujangasana.mp4
167.53458969318672,170.56869224360096,28.203530889281197,326.55832241804535,193.26478451350474,188.46952346212802,bhujangasana.mp4
167.49558375550419,170.52110470436216,28.205102021235074,326.59808609235176,193.25949492202344,188.3273840344173,bhujangasana.mp4
167.47892215780055,170.47175074194521,28.200101549722344,326.6241256687823,193.2648897743698,188.26829941830994,bhujangasana.mp4
167.39502620757037,170.42766542240543,28.213833467567685,326.6408818894232,193.23769194659107,188.54068263819224,bhujangasana.mp4
167.35146902206424,170.41831662905292,28.284300153859807,326.6424891683957,193.15675091488146,188.42889242284883,bhujangasana.mp4
167.3281878004149,170.4440005399906,28.313292046707016,326.62617957898317,193.11139232584296,188.34770253922193,bhujangasana.mp4
167.3022049634559,170.47271858153988,28.3454367290242,326.5932190518232,193.06497470348933,188.28939472278728,bhujangasana.mp4
167.3133501439825,170.52011445034748,28.419635514103504,326.5593961956253,193.16724881266026,188.46670583130435,bhujangasana.mp4
167.3794321978672,170.57476637321855,28.464770898413754,326.5309642595408,193.25988022874213,188.4881020764595,bhujangasana.mp4
167.3809412872021,170.6835475722074,28.526604901262967,326.46753451500905,193.36355028198025,188.53177934127953,bhujangasana.mp4
167.3957706626945,170.765160627886,28.59571875942573,326.4436164820967,193.41942735572343,188.62900157670742,bhujangasana.mp4
167.45989605299243,170.80952098511926,28.63551465875087,326.45094871174575,193.4929503381897,188.7936855848231,bhujangasana.mp4
167.6092802552545,170.94435834331898,28.623752453225915,326.4597621651187,193.548066213758,188.8048654755954,bhujangasana.mp4
167.63590491235962,171.00317897011905,28.57821026633727,326.4855346343349,193.44463283986346,188.85698488679296,bhujangasana.mp4
167.7200346833184,171.07293346427937,28.53162406040908,326.49253176246276,194.00225070607894,188.9287935215168,bhujangasana.mp4
167.77131243475407,171.0894920623739,28.535183557454882,326.5012130098525,194.67052856197543,189.7644509415849,bhujangasana.mp4
167.9324747480091,171.14348190890212,28.43871819877723,326.54019303492095,194.8146510453347,189.71034739976858,bhujangasana.mp4
168.09778429140306,171.1782061642523,28.4265310830346,326.53556138358886,195.0563725462921,189.61242536437814,bhujangasana.mp4
168.24300854646407,171.18593549436872,28.426552479665514,326.5629632345221,194.69315610560488,189.45769028213385,bhujangasana.mp4
168.25591259324594,171.17049044438943,28.473880599106195,326.58728762780066,194.25432832857805,189.35023408582146,bhujangasana.mp4
168.3614901169758,171.16668728468974,28.46311414916188,326.6246509751054,194.00093949215238,189.2593159933402,bhujangasana.mp4
168.40840666842385,171.15666057902155,28.479038684463635,326.65305517875936,193.8638970206775,189.15869362496576,bhujangasana.mp4
168.4225529991484,171.14643076546966,28.48070851457498,326.68174641491447,193.68900182695762,189.0725070419087,bhujangasana.mp4
168.43223052163077,171.12001339688646,28.557926150862663,326.72016424786494,194.1450368278997,189.8670508525986,bhujangasana.mp4
168.4466988842046,171.12361803401666,28.553191989742157,326.6985550546233,194.2446233376622,190.09401976749015,bhujangasana.mp4
168.45180180830633,171.1258073997497,28.553954760950383,326.6899779903266,193.95574880049313,189.89911695399456,bhujangasana.mp4
168.46885579982984,171.11285067513916,28.560571928236104,326.69625128357353,194.14212066615184,189.7941697268893,bhujangasana.mp4
168.55430496045793,171.10373423400262,28.624458234613243,326.6741867115601,194.34035475640437,190.00477896181442,bhujangasana.mp4
168.56516911222454,171.07515272631773,28.53379561240686,326.6604118026853,194.40359836903758,189.77933445850482,bhujangasana.mp4
168.54765322733508,171.04722958155017,28.4646623292301,326.63864616169104,194.41424995990496,189.581159439389,bhujangasana.mp4
168.5269429468006,171.04396535115987,28.403844204547845,326.63620755200805,194.46229179811297,189.45207286179692,bhujangasana.mp4
168.52029403890575,171.01020839256503,28.360745031930644,326.67759401556543,193.99264854714252,189.78637834347805,bhujangasana.mp4
168.49829674981555,171.06241328398818,28.341950772998008,326.6709343657611,193.4191545764683,189.4203619410297,bhujangasana.mp4
168.45429917198177,171.07780596619062,28.307704387588082,326.6656723332682,193.19683679177945,189.2742588114779,bhujangasana.mp4
168.41536190995814,171.13003588465915,28.311642360363013,326.72230614515615,192.97717761977785,189.13525551495957,bhujangasana.mp4
168.40189348098028,171.20814608087258,28.316480360763453,326.73517595087276,192.72221934132548,189.00129298022614,bhujangasana.mp4
168.35760173368539,171.3562444340739,28.31813523561853,326.721768994915,192.68781182478406,188.79306984526042,bhujangasana.mp4
168.31393200203524,171.47713325130917,28.35530025634489,326.7030836023873,192.53457982191188,188.7212314656362,bhujangasana.mp4
168.18023552186258,171.5667275101941,28.402928255724284,326.6645937812996,192.48195251189037,188.55888565925667,bhujangasana.mp4
167.95520666926984,171.599746597271,28.414558312083134,326.70333633642065,192.4647830337756,188.54559732207872,bhujangasana.mp4
167.9192420803808,171.57671805221779,28.416213587305617,326.6973033183443,192.42688797749008,188.4416930475981,bhujangasana.mp4
167.8935894681854,171.5383250090381,28.373042009500757,326.71740362048996,192.32248256906666,188.31485044714398,bhujangasana.mp4
167.79578857680602,171.5240196117077,28.345361654315624,326.7237447891255,192.31885766641696,188.29333767187248,bhujangasana.mp4
167.77489668249825,171.477246010005,28.318024538251546,326.74613720948764,193.46012999986317,188.9800056553854,bhujangasana.mp4
167.724089897036,171.4314040262023,28.33325476339545,326.77247488936,194.12677432722262,188.93956366252934,bhujangasana.mp4
167.6259801987238,171.3866326022249,28.192107022972916,326.7955626703104,194.10627793563626,188.89978053418585,bhujangasana.mp4
167.50804661507556,171.23209882364068,28.031039576084492,326.87827405955886,193.96688522256022,188.92945641452445,bhujangasana.mp4
167.47065093790889,171.04519590436595,28.06434676673887,326.97049474852025,194.05608925086602,188.98716804738012,bhujangasana.mp4
167.3596076920341,170.90603304533096,27.916896180728262,327.0839890535693,194.7891666105728,189.60697787384643,bhujangasana.mp4
167.43812739929928,170.76870559934832,27.869119896666366,327.14145782069414,195.4620454948068,190.31080123064436,bhujangasana.mp4
167.5871538996919,170.67106722380885,27.814995926991994,327.17037367440304,195.780539693156,190.69986006125842,bhujangasana.mp4
167.84301003571755,170.6736503986401,27.833777873578168,327.2029825864787,195.49743488464767,191.28312161274863,bhujangasana.mp4
168.11988458595113,170.61441758960004,27.746393778928404,327.2815262046096,195.52339989833771,191.58530925560737,bhujangasana.mp4
168.20744940513507,170.50792847496962,27.694606492116517,327.18451327554,195.46772292349755,191.5132499405898,bhujangasana.mp4
168.28260514412563,170.38602631086465,27.643131800647136,327.21522816567966,195.43060829880415,191.88437599858338,bhujangasana.mp4
168.03252215312807,170.16932919950415,27.49690717273921,327.2748572905474,195.98192268978036,192.2141361425656,bhujangasana.mp4
167.69097691602266,169.94004582239882,27.201406531191957,327.31801522991856,196.21417745769207,192.42642689869746,bhujangasana.mp4
167.3875103065861,169.65292997993393,26.874769540690643,327.39917535908984,196.2276615573204,192.52898397880244,bhujangasana.mp4
167.36864362607855,169.56147435264256,26.615687888907484,327.47484031367276,195.51275638957665,192.62190120623677,bhujangasana.mp4
167.1614796059545,169.26725454747955,26.286558416922865,327.6757911129942,195.67152314105542,192.64611180056755,bhujangasana.mp4
167.18054396095894,168.8800582580041,26.015960344816264,327.88553334892066,196.2092396188412,192.69628261103156,bhujangasana.mp4
167.28047934271194,168.82711779453126,25.745032748451514,327.94523519778494,196.14782741988577,192.70591023846492,bhujangasana.mp4
167.5838653188036,168.78849490526295,25.530722536553235,328.03336188111837,196.60656498757803,192.70826255831867,bhujangasana.mp4
167.72937959802672,168.72478761365429,25.46318432446118,328.1156131864978,196.83388749188006,192.71763992061113,bhujangasana.mp4
167.7028454497318,168.69674478871949,25.353262907518822,328.14409538856694,197.91380591866866,192.80818841640126,bhujangasana.mp4
167.79908670670972,168.71245045372964,25.35153682213063,328.17784967922637,198.02095406554432,193.01886595976612,bhujangasana.mp4
167.96387185693393,168.93040114318887,25.413439553315012,328.06817623058305,197.94818374288693,193.13173804289804,bhujangasana.mp4
168.21026114779096,169.29907396435686,25.342632358384623,327.8795714235782,200.68042233914153,193.17011482558806,bhujangasana.mp4
168.49442193069427,169.4849300991389,25.411501747018473,327.82143680044936,204.10111938615134,193.14579167430932,bhujangasana.mp4
168.8181416387774,169.47191709874616,25.48971019692607,327.8391209026463,196.05493765608813,193.12643148715074,bhujangasana.mp4
169.1487937462172,169.46610332574602,25.542828146613445,327.9012515835995,197.31678289908004,193.0996819972072,bhujangasana.mp4
169.3200939023447,169.43361086972877,25.552355377702497,327.96358066882476,194.23336314728348,193.03991015526609,bhujangasana.mp4
169.3798396848986,169.42466223927218,25.516409025454426,328.01868618198245,191.0016545902041,192.95626712794416,bhujangasana.mp4
169.49558291890548,169.42432368799462,25.642383571937614,328.0655202093535,190.36445034708797,192.88507149775785,bhujangasana.mp4
169.6170034676623,169.42288726474493,25.702091685903337,328.1578729298334,190.62335612897573,192.84262708197247,bhujangasana.mp4
169.661552046091,169.4743067834299,25.70900925061564,328.16142470107815,190.99690222920623,192.79531199659672,bhujangasana.mp4
169.6951466418568,169.53084673251126,25.75341069369138,328.18791455959655,190.0720938379004,192.7597228393191,bhujangasana.mp4
169.7202699291097,169.57829987322884,25.746701057314013,328.1938596614426,191.68541959615533,192.76246806941924,bhujangasana.mp4
169.66347573412367,169.5487285499203,25.803498614024974,328.2316377576025,188.90193598311794,192.73475191563097,bhujangasana.mp4
169.36875619262025,169.58430935013678,25.808815502835486,328.3062274525248,190.3686543204219,192.4944678316627,bhujangasana.mp4
169.23670863350696,169.63927852461285,25.823961213865417,328.37334149440454,188.19335961359596,192.40057027046245,bhujangasana.mp4
169.16525295263483,169.7143958334271,25.783497927337507,328.37927749963944,188.3322352992254,192.35408621970953,bhujangasana.mp4
169.1178692241751,169.82360469963243,25.830465639169184,328.3761078467698,186.73404097018584,192.22031217595048,bhujangasana.mp4
169.22071488746911,169.98798087690997,25.86378051969778,328.31598221515327,204.18570934394094,192.270842403444,bhujangasana.mp4
169.36349516372368,170.20032735730382,25.98951575532453,328.2775885027098,193.38477372912607,192.29117765483664,bhujangasana.mp4
169.41789772398275,170.33409210769108,26.035607747587473,328.24978447329056,193.00631099070281,192.3405201989865,bhujangasana.mp4
169.4312889295852,170.41650964090036,26.060026218801486,328.2256845813739,194.99312943331248,192.3926088309292,bhujangasana.mp4
169.4258095702703,170.48806145228792,26.1753572025044,328.19728922651814,193.7056484047363,192.51931542769856,bhujangasana.mp4
169.41403121855743,170.56932628164682,26.260764495155318,328.18858542841105,186.72501549892232,192.47270510593125,bhujangasana.mp4
169.38925181910338,170.59736312967823,26.299422368360798,328.194068292475,187.84924328007864,192.4654593708536,bhujangasana.mp4
169.37457551153344,170.61944765524652,26.315754882415238,328.1947506763054,189.5265817323732,192.46715978395795,bhujangasana.mp4
169.36613071980565,170.62972916441572,26.37689533012519,328.19679996769577,189.61475662667337,192.44825518302753,bhujangasana.mp4
169.36479490419106,170.6537056655118,26.3742566630076,328.19753598568525,201.81020030133828,192.4526243108794,bhujangasana.mp4
169.3543139072385,170.66482293117303,26.39556641841619,328.228035913354,202.93150989925152,192.5510645424033,bhujangasana.mp4
169.30528821140805,170.67377909733125,26.422468564603847,328.2568280692302,202.64482176190617,192.55839173143482,bhujangasana.mp4
169.22973949317804,170.7538005785164,26.424369010344545,328.24165043602926,208.3454783893576,192.55814951453488,bhujangasana.mp4
169.12217516364285,170.71056430855157,26.324811302832604,328.2991747739898,210.03924439883798,192.55941075221062,bhujangasana.mp4
168.94193895353456,170.58191691355847,26.29921847388082,328.365947077628,208.94683862411452,192.6685152638499,bhujangasana.mp4
168.88723979262647,170.4463430793384,26.294738143961624,328.4417262105625,207.8722820892423,192.77609791956007,bhujangasana.mp4
168.89743352811536,170.31731069689306,26.32840456419005,328.5212032253913,209.54668533756617,192.8104654548721,bhujangasana.mp4
168.92872945813275,170.25589272703087,26.290822963639787,328.54698786104336,229.08125901675692,192.1623995454832,bhujangasana.mp4
168.96437928714897,170.26136825134074,26.215473781872078,328.5445454932964,248.08196894741639,192.00186550741347,bhujangasana.mp4
168.92699696161773,170.25442511783712,26.136459395710553,328.5311365789921,237.53336506824436,192.02796659539982,bhujangasana.mp4
169.00679748306794,170.2250779873599,26.1754597848497,328.5976525801028,219.115391785991,191.92275429443248,bhujangasana.mp4
170.00422647364167,170.2177889664427,26.08320341024695,328.59563783224905,229.8408249972869,191.40766339421356,bhujangasana.mp4
169.82473492893985,170.17976906165856,25.950490539524314,328.59562164703624,226.51711858994116,191.56301055041808,bhujangasana.mp4
169.56550981284857,170.1066944456887,25.849415364980644,328.62884702006465,217.6814680124771,191.73330423871295,bhujangasana.mp4
169.38464762751752,170.06813049419065,25.735474930327136,328.6476238727093,221.99679959829044,191.84066657004433,bhujangasana.mp4
168.7594572435724,169.97010219065254,25.51618310976733,328.6951912781443,194.35527547458287,191.9576051005045,bhujangasana.mp4
168.2930530621023,169.68275857611968,25.31812047295922,328.7751832109908,195.4689674410033,192.09079549372632,bhujangasana.mp4
168.0089151767565,169.60408708230176,25.235148891863748,328.7782363996251,194.86305680004932,192.2923191718948,bhujangasana.mp4
167.9449675638371,169.46227520552128,25.156391990265412,328.89566967679104,194.88938599832062,192.4480810563315,bhujangasana.mp4
167.9127098941662,169.29670485432217,25.116152407776895,329.0339295300703,193.9308965430929,192.72218940121851,bhujangasana.mp4
167.81781417983478,168.94103563576553,25.0601588500171,329.20488245350094,192.00763407782605,192.8090620893799,bhujangasana.mp4
167.60616350273972,168.8574758492279,24.962489056131517,329.24505501716595,191.72192983938473,192.87310343331998,bhujangasana.mp4
167.31501988605714,168.80134285804021,24.799721496360036,329.28310539774793,195.24769206044633,192.87666477020585,bhujangasana.mp4
167.1482854243986,168.81206310545107,24.674673335171022,329.26008265487684,192.47371681558963,192.89699507087337,bhujangasana.mp4
167.12398115720822,168.86409878851325,24.658887686337767,329.2331215128307,195.88371792551575,192.85297010394333,bhujangasana.mp4
167.2410573451282,168.89714064498415,24.72968524976956,329.22570745647636,196.51696336400565,192.88562837979103,bhujangasana.mp4
167.8981198500551,168.88567774909825,24.817744982956462,329.21082568515897,196.37944160379686,192.97272480544655,bhujangasana.mp4
167.9012322965515,168.85745322915017,24.884110790510757,329.2258529460807,195.1474990287266,192.74744501377546,bhujangasana.mp4
167.96191523374674,168.85612119183324,24.9545720914018,329.26139102673824,194.79081253744857,192.58326697084826,bhujangasana.mp4
168.06998556580984,168.93334546148662,25.104853889988707,329.1313278999788,194.70771100218045,192.14960624802407,bhujangasana.mp4
168.3809196715869,169.10991951281684,25.435975873173003,329.02942889868683,194.7755168622584,192.14057229567092,bhujangasana.mp4
168.31826913931047,169.32465935682646,25.321721552144165,328.8564850731717,195.30546994042183,192.06796581761333,bhujangasana.mp4
168.2648459928546,169.43856492016883,25.338118547019224,328.7596479756151,195.2308262768092,192.00254483044714,bhujangasana.mp4
168.22230989345212,169.59192782656245,25.34092322553284,328.6259720149038,195.20372241252636,191.7835721853951,bhujangasana.mp4
168.2121013413785,169.85279250628514,25.365253576245017,328.4514481143165,195.29362839145998,191.73216667066976,bhujangasana.mp4
168.07598593425953,169.98584743926153,25.368011622220738,328.28951823511795,195.5936098039246,191.5233515267669,bhujangasana.mp4
167.99206035754787,170.08324449771524,25.311790151994124,328.15410179129066,197.02981010960255,191.96427499532936,bhujangasana.mp4
167.89507851147428,170.1012127824818,25.33601135449155,328.077840229948,196.85491402489507,191.84013295740164,bhujangasana.mp4
167.80692818657724,170.0701734549838,25.34028405652125,328.0462165651496,196.94725957353631,191.9675627006784,bhujangasana.mp4
167.76237074708553,170.06169713449097,25.340319455645364,327.97508381506975,192.00629129175002,191.85585180669253,bhujangasana.mp4
167.7361599033036,169.87516881342106,25.41260343259239,327.891077268717,189.98723665398091,191.78156943978317,bhujangasana.mp4
167.90030588059716,169.67813802578604,25.437338145725246,327.88931519002614,188.3339435739842,191.63344252600035,bhujangasana.mp4
168.4227008515306,169.56045897528014,25.46733808367243,327.9127438867983,191.3484226113005,191.60226201059953,bhujangasana.mp4
168.90498715143593,169.56185734003685,25.492854784801658,327.9078823841514,188.5126381281245,191.52273481956885,bhujangasana.mp4
169.16696001956296,169.53641042112747,25.48921231257876,327.9076348144529,192.60241325975875,191.48324913463944,bhujangasana.mp4
169.6033252394926,169.55254785047515,25.53379201844968,327.83108221365603,189.37167924276753,191.44020342356032,bhujangasana.mp4
169.61878598232659,169.5918376748539,25.541699373323446,327.7788285836006,192.7714081959666,191.5385637080979,bhujangasana.mp4
169.86979586333467,169.61883864967075,25.483219781583855,327.73349589743907,194.3744925514293,191.47286998426588,bhujangasana.mp4
170.1227925711336,169.65003338908735,25.45037465001549,327.7046544705771,195.3632613373981,191.37962327609065,bhujangasana.mp4
170.23613692602234,169.6621227720989,25.30191788120242,327.6838775088853,196.28191017116643,191.3961665621429,bhujangasana.mp4
170.2297832946417,169.63904138230194,25.195919276433997,327.6572813235364,199.70227024001295,191.84860472154972,bhujangasana.mp4
170.33548854993197,169.5537669858822,25.249433554806956,327.6837417043438,198.08661011535344,191.90293562783495,bhujangasana.mp4
170.41612062631117,169.50111085454844,25.344077421434097,327.67657519898086,197.14340483447234,191.9944819842712,bhujangasana.mp4
170.1926536114546,169.4213602215936,25.35954859740685,327.6757942773968,206.76557215955287,192.149449192559,bhujangasana.mp4
170.13089520561013,169.37567517740817,25.394861906718425,327.68326165995006,204.47768867665752,192.36487251212853,bhujangasana.mp4
170.10156122608262,169.41291972647494,25.356220592091386,327.65046738828613,202.67665349946554,192.76040395487152,bhujangasana.mp4
170.00561622518438,169.42874298078289,25.45205784089461,327.6032999910753,197.14480683286817,192.93189818503734,bhujangasana.mp4
169.96032169079172,169.46375382182114,25.435781006693077,327.5504127932436,203.93802899140934,192.95041718992465,bhujangasana.mp4
169.9141309318988,169.4867415820312,25.40120284142642,327.5230699221321,201.75543992499541,192.97405720791062,bhujangasana.mp4
169.84930011455359,169.5047070169611,25.332302635941662,327.50233741751373,217.03417445966994,192.96408308998681,bhujangasana.mp4
169.73732688730644,169.51047797636943,25.254226083325978,327.4703457059601,220.42851133912237,192.90253188175208,bhujangasana.mp4
169.70795901327392,169.50176838320562,25.256682343713045,327.3706211773287,212.091181541761,192.78904345197176,bhujangasana.mp4
169.70301287495076,169.58378192201778,25.262623553282115,327.313319026259,204.07454452883647,192.80292731200728,bhujangasana.mp4
170.01045092513212,169.80793537559745,25.212151699705366,327.2154197644512,209.1994274812415,192.72346752061736,bhujangasana.mp4
170.00900944650056,170.06603110102958,25.164905467499562,327.1402259147856,258.31487554222616,192.30966300536232,bhujangasana.mp4
169.93752544623914,170.18446489951404,25.097331024280518,327.14779438164464,226.42678937796984,191.93262441955318,bhujangasana.mp4
169.6511800564791,170.27558182683984,25.042170981832804,327.14020443343253,251.16136117545147,191.58560376041277,bhujangasana.mp4
169.3636620700766,170.33782432128024,24.966116674563267,327.1497703728181,257.8434248674319,191.3567388359642,bhujangasana.mp4
169.1185352361002,170.3651876969536,24.86454464511951,327.1995263925702,277.87643332836836,191.15205050619363,bhujangasana.mp4
168.8956555830705,170.3818178696283,24.727171705059064,327.1864959057314,283.92969762843325,190.73136008001566,bhujangasana.mp4
168.6467209287822,170.22843968797002,24.65228560397387,327.26090754268665,283.20575509938516,190.42241416853236,bhujangasana.mp4
167.92420694507237,169.96480150408868,24.37518165627069,327.40888386271973,275.25945464338315,190.11544607895075,bhujangasana.mp4
167.2501013496939,169.70631467063956,24.04927246569925,327.53659222824285,271.11705243209855,189.8778934131819,bhujangasana.mp4
167.08409717088801,169.6559371723824,23.946802262270484,327.57369659961915,271.72113620512255,189.52933080919155,bhujangasana.mp4
166.74301334904018,169.52837047474648,23.78169835731175,327.6996320937086,271.46613744749675,189.57348802401813,bhujangasana.mp4
166.58735498749667,169.54867369914496,23.662741632698623,327.70598948408065,276.15281006421264,189.4651966042115,bhujangasana.mp4
166.55389961701647,169.59682446546717,23.418926604657397,327.7019074512973,273.39864291396964,189.51578421530343,bhujangasana.mp4
166.53382647314754,169.61867011121893,23.250918332270878,327.6981214936981,282.13493659214754,189.55907025464754,bhujangasana.mp4
166.5211128072014,169.59879998868834,23.165989429473264,327.73037425216614,278.6983323886367,189.61172097881501,bhujangasana.mp4
166.53418740418283,169.60852423823414,23.14029724608808,327.779030200496,250.19782723039464,189.56511926438165,bhujangasana.mp4
166.67812425943646,169.81226409057982,23.197560020443337,327.7569421179787,233.1438436406227,189.47270349564087,bhujangasana.mp4
166.97398707031792,169.9828619754117,23.321942626506303,327.76259590180376,213.09656630977716,189.48543087397272,bhujangasana.mp4
167.15256887402262,169.9971953343465,23.38620799184604,327.929992729295,203.53634409766815,189.85215779687718,bhujangasana.mp4
167.24502938222892,169.97990477569064,23.41476324922797,327.99576946300374,202.1978984678091,190.24977812685935,bhujangasana.mp4
167.2902182112237,169.92291283736196,23.42058939424233,328.0604327357985,201.17077020520932,190.30571073679405,bhujangasana.mp4
166.9092282991075,169.37770916910085,23.261998052497475,328.2453387037205,223.28306824552917,190.0053524848673,bhujangasana.mp4
167.19399065337353,172.5070636914914,36.4177444569411,311.68925698089487,189.1888590645063,190.53798225178284,bhujangasana.mp4
166.3486730827171,175.76172718328823,37.875308604726186,307.2138468953368,191.34496548104278,191.65872598549677,bhujangasana.mp4
163.8714845437172,174.14979062630596,37.194197145237354,306.6611947402316,191.05072109872174,192.0816800217335,bhujangasana.mp4
159.64683918604536,172.5681084606452,35.890120363988515,307.77685226299224,193.2727391736488,192.35872303166914,bhujangasana.mp4
155.82075387730558,172.73374791825796,35.220079801503715,308.52573066092316,194.28844890048384,192.86459379717158,bhujangasana.mp4
157.90359709587926,171.82278071255377,35.55041828577607,308.643097139181,193.6438625268526,192.39726822974168,bhujangasana.mp4
158.4360396766294,171.11770344886276,35.536819402613816,308.7024572449752,194.07000062909526,192.41887640380392,bhujangasana.mp4
159.07905744148775,171.49786326385052,35.48057706365655,308.34562167232673,192.51499403328444,192.5297320945601,bhujangasana.mp4
159.4316657852821,171.59559509172237,36.12391227007419,307.85924897431096,194.7440979983239,192.50947510515437,bhujangasana.mp4
159.9765133491953,172.530536168255,36.41256881823881,307.4488217965179,195.1509884946111,192.50438642890327,bhujangasana.mp4
160.43631376536857,172.55231430372314,36.8033481203588,307.605794622708,194.98151560813153,192.6552656377008,bhujangasana.mp4
160.06575399993733,172.4558750162666,36.40229288980892,307.86980477870463,197.02167484462794,192.76147661405523,bhujangasana.mp4
160.96281824717283,172.0294886564897,36.77292094361873,308.1229807864852,194.07519048953492,192.7890837062661,bhujangasana.mp4
160.31736328341236,171.57674061006514,36.799144827701,308.29738138652294,205.8157777410726,192.87793409524951,bhujangasana.mp4
155.35386826433623,170.90063757858846,34.61561250046403,308.50643999365803,240.79486891923443,193.01360119236855,bhujangasana.mp4
155.67274805474423,170.17067607468474,34.771729357214134,308.8993824413142,245.08960685155722,193.118974213148,bhujangasana.mp4
151.5267756017417,169.18278049926647,32.842120240630784,309.1164449255338,268.7997866233258,193.36835478868986,bhujangasana.mp4
151.8069268203738,168.31724075519577,33.05008181178271,309.41976909756283,270.30570858555416,193.51459123176406,bhujangasana.mp4
151.86948360238142,167.69131728475207,33.025133867563206,309.6051422793016,277.13992824230456,193.5847574185728,bhujangasana.mp4
152.45950041124254,167.56483716500472,33.47889289197946,309.7186890411184,294.83776434445065,193.66105071429124,bhujangasana.mp4
153.0209605594487,167.30385794233845,33.79090999782964,309.9063752238858,271.90277811606654,193.642875161706,bhujangasana.mp4
153.58079489881956,167.14366109640025,34.07480623392811,310.0485430837016,179.4921430125511,193.5893774436528,bhujangasana.mp4
154.65919774821094,167.2152764790556,34.76084789819173,310.1061937867963,181.14378314832447,193.60360460528292,bhujangasana.mp4
155.4302398200281,167.32311601547008,35.18469032934689,310.1219736782071,185.49543601371056,193.63678614169558,bhujangasana.mp4
